Airport_ID,Name,Country_ID,geom
BVG,Berlevåg Airport,Norway,01010000C0917D9065C1083D4018B14F00C5B7514000000000000045400000000000000000
FBU,"Oslo, Fornebu Airport",Norway,01010000C0FFFFFF9F013C2540000000A0A9F24D4000000000000000000000000000000000
JLN,Joplin Regional Airport,United States,01010000C0FFFFFF1FE49F57C0000000206E9342400000000000A88E400000000000000000
ABE,Lehigh Valley International Airport,United States,01010000C00000002036DC52C0000000007853444000000000009078400000000000000000
XNA,Northwest Arkansas Regional Airport,United States,01010000C05358A9A0A29357C06667D13B1524424000000000001C94400000000000000000
GUW,Atyrau Airport,Kazakhstan,01010000C0000000A023E94940000000609A8F474000000000000052C00000000000000000
KZO,Kzyl-Orda Southwest Airport,Kazakhstan,01010000C06AFAEC80EB6550400EBDC5C37B5A46400000000000107B400000000000000000
SBN,South Bend Regional Airport,United States,01010000C0000000A04E9455C0000000A0B6DA44400000000000F888400000000000000000
SCO,Aktau Airport,Kazakhstan,01010000C0E2218C9FC68B494012A5BDC117EE454000000000004052400000000000000000
KGF,Sary-Arka Airport,Kazakhstan,01010000C0000000C066555240FFFFFFBFDCD548400000000000949B400000000000000000
CGQ,Longjia Airport,China,01010000C0AB6F0000D76B5F401DF3FF7F83FF454000000000001086400000000000000000
KIJ,Niigata Airport,Japan,01010000C07EDBFF3FDF63614058F9FFDF5AFA42400000000000003D400000000000000000
SMD,Smith Field,United States,01010000C0AF0EFC7FC74955C08A73F5DF5A9244400000000000188A400000000000000000
ACV,California Redwood Coast-Humboldt County Airport,United States,01010000C0E5D022DBF9065FC0AB97DF69327D44400000000000A06B400000000000000000
OAJ,Albert J Ellis Airport,United States,01010000C0E7F2FF9F2C6753C01CF0FF3F236A414000000000008057400000000000000000
TCL,Tuscaloosa Regional Airport,United States,01010000C00F00002021E755C0180000A03C9C404000000000004065400000000000000000
DBQ,Dubuque Regional Airport,United States,01010000C0BCE3FB7F68AD56C0FAE905C0743345400000000000D490400000000000000000
ATD,Uru Harbour Airport,Solomon Islands,01010000C019C6DD205A2064403A3B191C25BF21C000000000000000000000000000000000
AKS,Gwaunaru'u Airport,Solomon Islands,01010000C094145800D31564402B4D4A41B76721C000000000000014400000000000000000
BAS,Ballalae Airport,Solomon Islands,01010000C0AB59677C5F7C6340BCB376DB85F61BC000000000000014400000000000000000
FRE,Fera/Maringe Airport,Solomon Islands,01010000C088BD50C076F26340D7A3703D0A3720C000000000000000000000000000000000
MBU,Babanakira Airport,Solomon Islands,01010000C000000020D9FA634000000060B87E23C000000000000000000000000000000000
IRA,Ngorangora Airport,Solomon Islands,01010000C0E5EFFF5FBC3C644080BEFF1F3FE624C00000000000004B400000000000000000
SCZ,Santa Cruz/Graciosa Bay/Luova Airport,Solomon Islands,01010000C0000000A070B9644000000020CB7025C000000000000032400000000000000000
MUA,Munda Airport,Solomon Islands,01010000C0000000806AA86340000000A0EBA720C000000000000024400000000000000000
GZO,Nusatupe Airport,Solomon Islands,01010000C030F4FFDFA59B634082FDFF3F103220C00000000000002A400000000000000000
MNY,Mono Airport,Solomon Islands,01010000C0000000801472634000000060F2AA1DC000000000000000000000000000000000
RNL,Rennell/Tingoa Airport,Solomon Islands,01010000C00000002004026440FFFFFF5F5B1127C000000000000000000000000000000000
RUS,Marau Airport,Solomon Islands,01010000C0B7DEFF5F661A6440650A00C02CB923C000000000000000000000000000000000
VAO,Suavanao Airport,Solomon Islands,01010000C00000006064D76340000000009D571EC000000000000000000000000000000000
KGE,Kaghau Airport,Solomon Islands,01010000C01F85EB51B8B26340DF4F8D976E521DC00000000000003E400000000000000000
RBV,Ramata Airport,Solomon Islands,01010000C00000008093B46340000000000C5620C000000000000000000000000000000000
BUA,Buka Airport,Papua New Guinea,01010000C00000004089556340010000A074B015C000000000000026400000000000000000
CMU,Chimbu Airport,Papua New Guinea,01010000C000000060121F624000000080DF1818C000000000006EB3400000000000000000
DAU,Daru Airport,Papua New Guinea,01010000C0BA2700E0A7E661405EFEFFBF6B2C22C000000000000034400000000000000000
GUR,Gurney Airport,Papua New Guinea,01010000C0FE1C0020B0CA624072A3FFDF7C9F24C000000000000056400000000000000000
PNP,Girua Airport,Papua New Guinea,01010000C020D6FF5FE3896240E5FDFF9FEC9B21C000000000007073400000000000000000
HKN,Kimbe Airport,Papua New Guinea,01010000C0000000C0F5CC62400000002043D915C000000000008050400000000000000000
UNG,Kiunga Airport,Papua New Guinea,01010000C00000002006A9614000000020BA8018C000000000000056400000000000000000
KRI,Kikori Airport,Papua New Guinea,01010000C0000000A000086240000000A090B21DC000000000000049400000000000000000
KMA,Kerema Airport,Papua New Guinea,01010000C05C220000AC38624066F8FF9FBCDA1FC000000000000024400000000000000000
KVG,Kavieng Airport,Papua New Guinea,01010000C0DDE0FF1FDBD96240E5F6FF7F9CA204C00000000000001C400000000000000000
MDU,Mendi Airport,Papua New Guinea,01010000C03271AB2006F56140813E9127499718C0000000000030B6400000000000000000
MAS,Momote Airport,Papua New Guinea,01010000C050340F60916D624074982F2FC07E00C000000000000028400000000000000000
MXH,Moro Airport,Papua New Guinea,01010000C0EB1B00C09DE7614066FFFFBF0C7419C0000000000068A5400000000000000000
MIS,Misima Island Airport,Papua New Guinea,01010000C0804100E0D01A634079F2FFDFDE6025C00000000000003A400000000000000000
TIZ,Tari Airport,Papua New Guinea,01010000C02E11000056DE6140BEF8FF9F476117C000000000007CB5400000000000000000
TBG,Tabubil Airport,Papua New Guinea,01010000C0C45E28603BA76140AF5A99F04B1D15C000000000008898400000000000000000
RAB,Tokua Airport,Papua New Guinea,01010000C0C5190000290C63400B070080A15C11C000000000000040400000000000000000
VAI,Vanimo Airport,Papua New Guinea,01010000C05227A089B0A9614043AD69DE718A05C000000000000024400000000000000000
WBM,Wapenamanda Airport,Papua New Guinea,01010000C0000000E0A3FC614001000040BD9216C0000000000001B7400000000000000000
LLU,Alluitsup Paa Heliport,Greenland,01010000C0A2EE0390DAC846C04850FC18733B4E400000000000004B400000000000000000
CNP,Neerlerit Inaat Airport,Greenland,01010000C0B61E002087A636C0F9F3FFFF8EAF514000000000008046400000000000000000
JFR,Paamiut Heliport,Greenland,01010000C067F4FFBFCCD448C08204006000FF4E400000000000804F400000000000000000
JGO,Qeqertarsuaq Heliport,Greenland,01010000C019150078E7C14AC0DD51A35D1350514000000000000022400000000000000000
JJU,Qaqortoq Heliport,Greenland,01010000C0671AC05FD40347C0B3A3D4899B5B4E400000000000804A400000000000000000
JSU,Maniitsoq Airport,Greenland,01010000C0F4EAFF3F3E784AC034FAFF5F665A50400000000000C056400000000000000000
JNN,Nanortalik Heliport,Greenland,01010000C08CEDFF2DD29D46C092280E4129124E4000000000000031400000000000000000
JNS,Narsaq Heliport,Greenland,01010000C09C010090AB0747C0A2D1358569754E400000000000C054400000000000000000
NAQ,Qaanaaq Airport,Greenland,01010000C003060080E05851C029080040455F534000000000008049400000000000000000
JHS,Sisimiut Airport,Greenland,01010000C0D0EBFFBF59DD4AC011FEFF1FE2BC504000000000008040400000000000000000
JUV,Upernavik Airport,Greenland,01010000C0BB070080B7104CC0150400A0923252400000000000E079400000000000000000
JQA,Qaarsut Airport,Greenland,01010000C0671400201D594AC0EAF8FF1FFDAE514000000000001072400000000000000000
GRY,Grímsey Airport,Iceland,01010000C08638D6C56D0432C0098A1F63EEA2504000000000008050400000000000000000
THO,Thorshofn Airport,Iceland,01010000C0000000C0D3AB2EC0000000E0FB8D504000000000004050400000000000000000
VPN,Vopnafjörður Airport,Iceland,01010000C0000000E081B32DC0000000401E6E504000000000000030400000000000000000
YWS,Whistler/Green Lake Water Aerodrome,Canada,01010000C055790060BCBC5EC00A12008061124940000000000068A0400000000000000000
YAA,Anahim Lake Airport,Canada,01010000C00000006064535FC000000080EB394A40000000000066AC400000000000000000
YWM,Williams Harbour Airport,Canada,01010000C00000000071E44BC00100002090484A4000000000008051400000000000000000
YFX,St. Lewis (Fox Harbour) Airport,Canada,01010000C00000006042D64BC0FFFFFFDFB72F4A4000000000008052400000000000000000
YHA,Port Hope Simpson Airport,Canada,01010000C0000000E09E244CC0000000C098434A400000000000B075400000000000000000
YRG,Rigolet Airport,Canada,01010000C0000000608F3A4DC00000006000174B4000000000008066400000000000000000
YCK,Colville Lake Airport,Canada,01010000C085EB51B81E855FC03480B74082C250400000000000908A400000000000000000
YLE,Whatì Airport,Canada,01010000C000000080BE4F5DC000000080DB904F400000000000908B400000000000000000
SUR,Summer Beaver Airport,Canada,01010000C000000080AE2256C000000060B35A4A400000000000008A400000000000000000
YAX,Wapekeka Airport,Canada,01010000C0000000E0146556C0000000A0B2EC4A4000000000004086400000000000000000
WNN,Wunnumin Lake Airport,Canada,01010000C000000040825256C0000000606B724A4000000000009889400000000000000000
YNO,North Spirit Lake Airport,Canada,01010000C000000080263E57C000000060B83E4A400000000000E890400000000000000000
XBE,Bearskin Lake Airport,Canada,01010000C0000000A0BDC156C0000000C098FB4A4000000000000089400000000000000000
KIF,Kingfisher Lake Airport,Canada,01010000C000000040BD7656C0000000A099814A400000000000108B400000000000000000
YOG,Ogoki Post Airport,Canada,01010000C02B0B0080B57955C069F7FFFF4CD4494000000000009082400000000000000000
YHP,Poplar Hill Airport,Canada,01010000C0E3361AC05B9057C08351499D800E4A4000000000001C91400000000000000000
YKU,Chisasibi Airport,Canada,01010000C000000080AEBA53C0FFFFFFDF1DE74A4000000000008045400000000000000000
ZTB,Tête-à-la-Baleine Airport,Canada,01010000C0000000C019B14DC0FFFFFFBF525649400000000000C05A400000000000000000
ZLT,La Tabatière Airport,Canada,01010000C000000080E07C4DC0000000A0576A494000000000008059400000000000000000
YAC,Cat Lake Airport,Canada,01010000C001000000C3F456C0000000E014DD494000000000000095400000000000000000
YAG,Fort Frances Municipal Airport,Canada,01010000C000000000245C57C0000000E0BC53484000000000009491400000000000000000
XKS,Kasabonika Airport,Canada,01010000C0000000A0232956C00000006029C34A4000000000000085400000000000000000
YKG,Kangirsuk Airport,Canada,01010000C0000000E0F27F51C0010000407B034E4000000000003079400000000000000000
YAT,Attawapiskat Airport,Canada,01010000C000000040A49B54C000000060B8764A400000000000003F400000000000000000
YBE,Uranium City Airport,Canada,01010000C0010000C0C81E5BC000000000DCC74D4000000000005090400000000000000000
YBX,Lourdes de Blanc Sablon Airport,Canada,01010000C03E0C00E0B7974CC0C1F0FFDFC7B849400000000000405E400000000000000000
YRF,Cartwright Airport,Canada,01010000C0000000005D854CC00000000066D74A4000000000000044400000000000000000
YCS,Chesterfield Inlet Airport,Canada,01010000C054F3FF5FCAAE56C03DE9FF3F67AC4F4000000000000040400000000000000000
YDP,Nain Airport,Canada,01010000C00000002014D74EC0000000204C464C4000000000000036400000000000000000
YER,Fort Severn Airport,Canada,01010000C00000004045EB55C0000000606B024C4000000000000048400000000000000000
YFA,Fort Albany Airport,Canada,01010000C0000000009A6C54C000000080C7194A4000000000000048400000000000000000
YFH,Fort Hope Airport,Canada,01010000C00000006019FA55C000000060ECC749400000000000188C400000000000000000
YMN,Makkovik Airport,Canada,01010000C000000000DC974DC0FFFFFFDFD7894B400000000000406D400000000000000000
YGB,Texada Gillies Bay Airport,Canada,01010000C0000000E026215FC000000080DBD8484000000000006074400000000000000000
YGO,Gods Lake Narrows Airport,Canada,01010000C000000020739F57C0000000008A474B4000000000004883400000000000000000
YGT,Igloolik Airport,Canada,01010000C0D9FAFFFF3A7454C0B9040040575751400000000000C065400000000000000000
YGW,Kuujjuarapik Airport,Canada,01010000C0000000A0FA7053C00100004015A44B4000000000000041400000000000000000
YGX,Gillam Airport,Canada,01010000C0000000807AAD57C000000080C22D4C400000000000C07D400000000000000000
YGZ,Grise Fiord Airport,Canada,01010000C08304006030BA54C029080040451B534000000000004062400000000000000000
YQC,Quaqtaq Airport,Canada,01010000C0000000008A6751C000000060F0854E400000000000C059400000000000000000
CXH,Vancouver Harbour Water Aerodrome,Canada,01010000C056F6FF9F1AC75EC0F50D00E0AEA5484000000000000000000000000000000000
YNS,Nemiscau Airport,Canada,01010000C0000000A0AD0853C00000000076D8494000000000001089400000000000000000
YHO,Hopedale Airport,Canada,01010000C0FFFFFFBF421D4EC0FFFFFFDF61B94B4000000000008043400000000000000000
YHR,Chevery Airport,Canada,01010000C0000000607FD14DC0000000E0043C494000000000008043400000000000000000
YIK,Ivujivik Airport,Canada,01010000C000000020387B53C0010000206A354F400000000000805F400000000000000000
YIV,Island Lake Airport,Canada,01010000C0000000A0D4A957C0000000C0B8ED4A4000000000001088400000000000000000
AKV,Akulivik Airport,Canada,01010000C0000000A0828953C0FFFFFFDFC7684E400000000000C052400000000000000000
YKQ,Waskaganish Airport,Canada,01010000C00000000088B053C00000002095BC494000000000000054400000000000000000
YPJ,Aupaluk Airport,Canada,01010000C000000080616651C000000040FAA54D400000000000C05D400000000000000000
YLC,Kimmirut Airport,Canada,01010000C041F2FFFF877851C067F4FFBFCC6C4F400000000000E065400000000000000000
YLH,Lansdowne House Airport,Canada,01010000C0000000E0C9FB55C00000006009194A400000000000108A400000000000000000
XGR,Kangiqsualujjuaq (Georges River) Airport,Canada,01010000C0000000008A7F50C0000000200F5B4D400000000000E06A400000000000000000
YMH,Mary's Harbour Airport,Canada,01010000C00000000071EC4BC001000020C2264A4000000000000043400000000000000000
YMT,Chapais Airport,Canada,01010000C000000060CCA152C0000000A0CDE248400000000000D893400000000000000000
YUD,Umiujaq Airport,Canada,01010000C0000000E02B2153C0000000E09E444C400000000000406F400000000000000000
YNC,Wemindji Airport,Canada,01010000C0000000C030B553C0000000605B814A4000000000008050400000000000000000
YNE,Norway House Airport,Canada,01010000C000000060077658C0000000A0A9FA4A400000000000F086400000000000000000
YNL,Points North Landing Airport,Canada,01010000C0000000803F055AC0000000E06A234D4000000000001499400000000000000000
YOH,Oxford House Airport,Canada,01010000C000000080D9D157C00000006076774B400000000000B884400000000000000000
YPH,Inukjuak Airport,Canada,01010000C0000000E0EB8453C000000040673C4D400000000000C054400000000000000000
YPM,Pikangikum Airport,Canada,01010000C0000000804A7E57C0010000E0EBE8494000000000006891400000000000000000
YPO,Peawanuck Airport,Canada,01010000C0000000005F5C55C0000000007A7E4B400000000000A065400000000000000000
YPW,Powell River Airport,Canada,01010000C00000000000205FC000000020C7EA48400000000000907A400000000000000000
YQD,The Pas Airport,Canada,01010000C001000000D34559C0000000E056FC4A400000000000B88B400000000000000000
YQN,Nakina Airport,Canada,01010000C0000000E091AC55C0000000006617494000000000008490400000000000000000
YRA,Rae Lakes Airport,Canada,01010000C001000000D7535DC0000000206E07504000000000009886400000000000000000
YRL,Red Lake Airport,Canada,01010000C001000020C27257C001000020908849400000000000C493400000000000000000
YSF,Stony Rapids Airport,Canada,01010000C001000000D3755AC0000000E009A04D4000000000002889400000000000000000
YSK,Sanikiluaq Airport,Canada,01010000C0CE0800E0C9CF53C035FDFF9FD6444C400000000000005A400000000000000000
YST,St. Theresa Point Airport,Canada,01010000C00000008085B657C0000000A03CEC4A4000000000002888400000000000000000
YTL,Big Trout Lake Airport,Canada,01010000C0000000C0667956C0000000A0ADE84A400000000000C886400000000000000000
YVZ,Deer Lake Airport,Canada,01010000C000000000EE8357C000000040F1534A4000000000001091400000000000000000
YWP,Webequie Airport,Canada,01010000C0D0F3FFD7FDD755C063212167CD7A4A4000000000006885400000000000000000
YXN,Whale Cove Airport,Canada,01010000C0B9040040472657C040120060B81E4F4000000000000044400000000000000000
YZG,Salluit Airport,Canada,01010000C000000060B3EA52C0000000A0F6164F4000000000003887400000000000000000
ZAC,York Landing Airport,Canada,01010000C000000080B50558C000000080710B4C4000000000006883400000000000000000
ILF,Ilford Airport,Canada,01010000C0D00B00204AE757C0DF060000DC074C4000000000001084400000000000000000
ZBF,Bathurst Airport,Canada,01010000C0D00B00204A6F50C0D2EEFFFF99D0474000000000002068400000000000000000
ZEM,Eastmain River Airport,Canada,01010000C0000000A070A153C0000000A0FA1C4A4000000000000038400000000000000000
ZFD,Fond-Du-Lac Airport,Canada,01010000C0FFFFFFDFA5CB5AC0000000A0CDAA4D4000000000007089400000000000000000
ZGI,Gods River Airport,Canada,01010000C0000000C0078557C0010000407B6B4B4000000000009883400000000000000000
ZJN,Swan River Airport,Canada,01010000C0000000A01A4F59C0000000E06F0F4A4000000000003091400000000000000000
ZKE,Kashechewan Airport,Canada,01010000C000000020616B54C00000000029244A4000000000008041400000000000000000
MSA,Muskrat Dam Airport,Canada,01010000C0000000C0D1F056C0000000C07FB84A400000000000788C400000000000000000
ZMT,Masset Airport,Canada,01010000C000000000008460C00000002085034B4000000000000039400000000000000000
