Route_ID,Airport_ID_start,Airport_ID_end,geom
LGW-ABZ,LGW,ABZ,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000A00D9501C0FFFFFFDFD7994C40
LGW-AJA,LGW,AJA,0102000000020000001AFB928D075BC8BF713C9F01F592494000000060189B21400000008038F64440
LGW-ATH,LGW,ATH,0102000000020000001AFB928D075BC8BF713C9F01F5924940541300C0CAF13740DF060000DCF74240
LGW-BFS,LGW,BFS,0102000000020000001AFB928D075BC8BF713C9F01F592494016F2FF7F02DD18C048FEFFFF28544B40
LGW-BIA,LGW,BIA,0102000000020000001AFB928D075BC8BF713C9F01F592494000000080ABF72240000000E0BE464540
LGW-BLQ,LGW,BLQ,0102000000020000001AFB928D075BC8BF713C9F01F5924940DDB5847CD0932640A323B9FC87444640
LGW-BRU,LGW,BRU,0102000000020000001AFB928D075BC8BF713C9F01F59249408AF0FFFF10F01140870D002061734940
LGW-BSL,LGW,BSL,0102000000020000001AFB928D075BC8BF713C9F01F59249406B871AE0DD1D1E40EC51B81E85CB4740
LGW-CDG,LGW,CDG,0102000000020000001AFB928D075BC8BF713C9F01F5924940666666666666044023BA675DA3814840
LGW-CGN,LGW,CGN,0102000000020000001AFB928D075BC8BF713C9F01F5924940D10E00602A921C40B0F2FFBFD56E4940
LGW-DUS,LGW,DUS,0102000000020000001AFB928D075BC8BF713C9F01F592494053E8BCC62E111B406494675E0EA54940
LGW-EFL,LGW,EFL,0102000000020000001AFB928D075BC8BF713C9F01F5924940010000C020803440000000605F0F4340
LGW-GVA,LGW,GVA,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000A0906F1840000000007A1E4740
LGW-HAM,LGW,HAM,0102000000020000001AFB928D075BC8BF713C9F01F5924940F8FFFF3FF9F92340EEFFFFFFB0D04A40
LGW-INN,LGW,INN,0102000000020000001AFB928D075BC8BF713C9F01F5924940E3A59BC420B0264079B130444EA14740
LGW-INV,LGW,INV,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000E0A33010C0000000A070C54C40
LGW-KLX,LGW,KLX,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000208706364000000000BE884240
LGW-KRK,LGW,KRK,0102000000020000001AFB928D075BC8BF713C9F01F59249409BE61DA7E8C83340BA6A9E23F2094940
LGW-LEI,LGW,LEI,0102000000020000001AFB928D075BC8BF713C9F01F592494000000000F7F502C0000000E0046C4240
LGW-LIN,LGW,LIN,0102000000020000001AFB928D075BC8BF713C9F01F592494076FD82DDB08D2240BC3D0801F9B84640
LGW-LUX,LGW,LUX,0102000000020000001AFB928D075BC8BF713C9F01F5924940C0666FDF59D11840FE00B562C9CF4840
LGW-LYS,LGW,LYS,0102000000020000001AFB928D075BC8BF713C9F01F5924940286211C30E53144052B5DD04DFDC4640
LGW-MAD,LGW,MAD,0102000000020000001AFB928D075BC8BF713C9F01F59249401C5F7B6649800CC0E9103812683C4440
LGW-MJV,LGW,MJV,0102000000020000001AFB928D075BC8BF713C9F01F59249400000004017FFE9BF0000004033E34240
LGW-MPL,LGW,MPL,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000A03EB40F40000000E0C0C94540
LGW-MRS,LGW,MRS,0102000000020000001AFB928D075BC8BF713C9F01F5924940EAF1FFFFBCE214404285F50F3AB84540
LGW-MUC,LGW,MUC,0102000000020000001AFB928D075BC8BF713C9F01F59249406DC5FEB27B92274034A14962492D4840
LGW-MXP,LGW,MXP,0102000000020000001AFB928D075BC8BF713C9F01F5924940F7C77BD5CA742140C66D3480B7D04640
LGW-NCL,LGW,NCL,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000801411FBBFFFFFFFBFCC844B40
LGW-NTE,LGW,NTE,0102000000020000001AFB928D075BC8BF713C9F01F5924940F0B3FFDF8CC5F9BFE00600009C934740
LGW-OTP,LGW,OTP,0102000000020000001AFB928D075BC8BF713C9F01F5924940F6285C8FC2153A40F970242B1A494640
LGW-PRG,LGW,PRG,0102000000020000001AFB928D075BC8BF713C9F01F592494085EB51B81E852C40E9B7AF03E70C4940
LGW-SCQ,LGW,SCQ,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000408DD420C000000000BA724540
LGW-SOF,LGW,SOF,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000E053693740010000402D594540
LGW-SXB,LGW,SXB,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000C04E831E4001000000E7444840
LGW-SXF,LGW,SXF,0102000000020000001AFB928D075BC8BF713C9F01F5924940EC51B81E850B2B4041B96DDFA3304A40
LGW-TLL,LGW,TLL,0102000000020000001AFB928D075BC8BF713C9F01F59249401301006032D538403AE6FFFFE6B44D40
LGW-TLS,LGW,TLS,0102000000020000001AFB928D075BC8BF713C9F01F59249406E179AEB34D2F53FC170AE6186D04540
LGW-TLV,LGW,TLV,0102000000020000001AFB928D075BC8BF713C9F01F5924940000000607F7141400000008075014040
LGW-VIE,LGW,VIE,0102000000020000001AFB928D075BC8BF713C9F01F5924940250000E0D7913040D8FFFF3F1E0E4840
LGW-VLC,LGW,VLC,0102000000020000001AFB928D075BC8BF713C9F01F59249406DE7FBA9F1D2DEBF66F7E461A1BE4340
LGW-ZAG,LGW,ZAG,0102000000020000001AFB928D075BC8BF713C9F01F59249406BDAFFDF9C1130403A06006017DF4640
LGW-ZRH,LGW,ZRH,0102000000020000001AFB928D075BC8BF713C9F01F59249407EE36BCF2C192140F1BDBF417BBB4740
LIL-GVA,LIL,GVA,01020000000200000090D78349F1B10840286552431B484940000000A0906F1840000000007A1E4740
LIN-LGW,LIN,LGW,01020000000200000076FD82DDB08D2240BC3D0801F9B846401AFB928D075BC8BF713C9F01F5924940
LIS-BRS,LIS,BRS,010200000002000000A1BE654E974522C0B22E6EA3016443408D0B0742B2C005C0910E0F61FCB04940
LIS-BSL,LIS,BSL,010200000002000000A1BE654E974522C0B22E6EA3016443406B871AE0DD1D1E40EC51B81E85CB4740
LIS-EDI,LIS,EDI,010200000002000000A1BE654E974522C0B22E6EA30164434000000040E1FA0AC0000000A099F94B40
LIS-LPL,LIS,LPL,010200000002000000A1BE654E974522C0B22E6EA301644340000000003ACC06C000000060B3AA4A40
LIS-LTN,LIS,LTN,010200000002000000A1BE654E974522C0B22E6EA301644340FFFFFF9FC492D7BF00000020F6EF4940
LJU-STN,LJU,STN,010200000002000000984C158C4AEA2C408F8AFF3BA21C4740890600E07A14CE3FBFEDFF9F47F14940
LPL-AMS,LPL,AMS,010200000002000000000000003ACC06C000000060B3AA4A403CF71E2E390E1340A741D13C80274A40
LPL-BFS,LPL,BFS,010200000002000000000000003ACC06C000000060B3AA4A4016F2FF7F02DD18C048FEFFFF28544B40
LPL-BJV,LPL,BJV,010200000002000000000000003ACC06C000000060B3AA4A40FA1600A00FAA3B401A1000A013A04240
LPL-CDG,LPL,CDG,010200000002000000000000003ACC06C000000060B3AA4A40666666666666044023BA675DA3814840
LPL-GVA,LPL,GVA,010200000002000000000000003ACC06C000000060B3AA4A40000000A0906F1840000000007A1E4740
LPL-LCA,LPL,LCA,010200000002000000000000003ACC06C000000060B3AA4A40000000C0FCCF40400000004003704140
LPL-LIS,LPL,LIS,010200000002000000000000003ACC06C000000060B3AA4A40A1BE654E974522C0B22E6EA301644340
LPL-MAD,LPL,MAD,010200000002000000000000003ACC06C000000060B3AA4A401C5F7B6649800CC0E9103812683C4440
LPL-NAP,LPL,NAP,010200000002000000000000003ACC06C000000060B3AA4A40865AD3BCE3942C406518778368714440
LPL-NCE,LPL,NCE,010200000002000000000000003ACC06C000000060B3AA4A406BECFFFF0CDD1C403117008046D44540
LPL-SXF,LPL,SXF,010200000002000000000000003ACC06C000000060B3AA4A40EC51B81E850B2B4041B96DDFA3304A40
LTN-ABZ,LTN,ABZ,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940000000A00D9501C0FFFFFFDFD7994C40
LTN-ALC,LTN,ALC,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940000000006ADCE1BF000000201F244340
LTN-AMS,LTN,AMS,010200000002000000FFFFFF9FC492D7BF00000020F6EF49403CF71E2E390E1340A741D13C80274A40
LTN-BCN,LTN,BCN,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940715AF0A2AFA0004020D26F5F07A64440
LTN-BFS,LTN,BFS,010200000002000000FFFFFF9FC492D7BF00000020F6EF494016F2FF7F02DD18C048FEFFFF28544B40
LTN-BOD,LTN,BOD,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940AEFDFFBFD5E5E6BF2C0E00C0056A4640
LTN-BUD,LTN,BUD,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940EB36A8FDD642334082902C6002B74740
LTN-CDG,LTN,CDG,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940666666666666044023BA675DA3814840
LTN-CFU,LTN,CFU,010200000002000000FFFFFF9FC492D7BF00000020F6EF49400000002065E93340000000000BCD4340
LTN-CTA,LTN,CTA,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940A7E8482EFF212E40BB5E9A22C0BB4240
LTN-DTM,LTN,DTM,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940760F0000EF721E403B0900A057C24940
LTN-EDI,LTN,EDI,010200000002000000FFFFFF9FC492D7BF00000020F6EF494000000040E1FA0AC0000000A099F94B40
LTN-GLA,LTN,GLA,010200000002000000FFFFFF9FC492D7BF00000020F6EF49402100002074BB11C054F3FF5F9AEF4B40
LTN-GVA,LTN,GVA,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940000000A0906F1840000000007A1E4740
LTN-HAM,LTN,HAM,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940F8FFFF3FF9F92340EEFFFFFFB0D04A40
LTN-HER,LTN,HER,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940C2F3FF1F282E3940DAFDFF3F7BAB4140
LTN-INV,LTN,INV,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940000000E0A33010C0000000A070C54C40
LTN-KEF,LTN,KEF,010200000002000000FFFFFF9FC492D7BF00000020F6EF49405F0000A0089B36C03E00008014FE4F40
LTN-LIS,LTN,LIS,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940A1BE654E974522C0B22E6EA301644340
LTN-MAD,LTN,MAD,010200000002000000FFFFFF9FC492D7BF00000020F6EF49401C5F7B6649800CC0E9103812683C4440
LTN-MPL,LTN,MPL,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940000000A03EB40F40000000E0C0C94540
LTN-MXP,LTN,MXP,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940F7C77BD5CA742140C66D3480B7D04640
LTN-NCE,LTN,NCE,010200000002000000FFFFFF9FC492D7BF00000020F6EF49406BECFFFF0CDD1C403117008046D44540
LTN-PSA,LTN,PSA,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940454772F90FC9244030629F008AD74540
LTN-SXF,LTN,SXF,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940EC51B81E850B2B4041B96DDFA3304A40
LTN-VCE,LTN,VCE,010200000002000000FFFFFF9FC492D7BF00000020F6EF4940C0EC9E3C2CB42840CBD93BA3ADC04640
LTN-ZRH,LTN,ZRH,010200000002000000FFFFFF9FC492D7BF00000020F6EF49407EE36BCF2C192140F1BDBF417BBB4740
LUX-LGW,LUX,LGW,010200000002000000C0666FDF59D11840FE00B562C9CF48401AFB928D075BC8BF713C9F01F5924940
LYS-AGA,LYS,AGA,010200000002000000286211C30E53144052B5DD04DFDC4640FFFFFFDF7DD322C00000004033533E40
LYS-EDI,LYS,EDI,010200000002000000286211C30E53144052B5DD04DFDC464000000040E1FA0AC0000000A099F94B40
LYS-LGW,LYS,LGW,010200000002000000286211C30E53144052B5DD04DFDC46401AFB928D075BC8BF713C9F01F5924940
LYS-STN,LYS,STN,010200000002000000286211C30E53144052B5DD04DFDC4640890600E07A14CE3FBFEDFF9F47F14940
LYS-SXF,LYS,SXF,010200000002000000286211C30E53144052B5DD04DFDC4640EC51B81E850B2B4041B96DDFA3304A40
MAD-BRS,MAD,BRS,0102000000020000001C5F7B6649800CC0E9103812683C44408D0B0742B2C005C0910E0F61FCB04940
MAD-BSL,MAD,BSL,0102000000020000001C5F7B6649800CC0E9103812683C44406B871AE0DD1D1E40EC51B81E85CB4740
MAD-EDI,MAD,EDI,0102000000020000001C5F7B6649800CC0E9103812683C444000000040E1FA0AC0000000A099F94B40
MAD-LGW,MAD,LGW,0102000000020000001C5F7B6649800CC0E9103812683C44401AFB928D075BC8BF713C9F01F5924940
MAD-LPL,MAD,LPL,0102000000020000001C5F7B6649800CC0E9103812683C4440000000003ACC06C000000060B3AA4A40
MAD-LTN,MAD,LTN,0102000000020000001C5F7B6649800CC0E9103812683C4440FFFFFF9FC492D7BF00000020F6EF4940
MAD-SXF,MAD,SXF,0102000000020000001C5F7B6649800CC0E9103812683C4440EC51B81E850B2B4041B96DDFA3304A40
MAN-BFS,MAN,BFS,01020000000200000000000000193302C00000000046AD4A4016F2FF7F02DD18C048FEFFFF28544B40
MAN-BIO,MAN,BIO,01020000000200000000000000193302C00000000046AD4A40000000E0ED4807C0000000808AA64540
MAN-BSL,MAN,BSL,01020000000200000000000000193302C00000000046AD4A406B871AE0DD1D1E40EC51B81E85CB4740
MAN-GVA,MAN,GVA,01020000000200000000000000193302C00000000046AD4A40000000A0906F1840000000007A1E4740
MAN-JMK,MAN,JMK,01020000000200000000000000193302C00000000046AD4A40000000201D59394000000060B1B74240
MAN-SKG,MAN,SKG,01020000000200000000000000193302C00000000046AD4A40000000E08CF836400000008085424440
MAN-SOF,MAN,SOF,01020000000200000000000000193302C00000000046AD4A40000000E053693740010000402D594540
MAN-SXF,MAN,SXF,01020000000200000000000000193302C00000000046AD4A40EC51B81E850B2B4041B96DDFA3304A40
MAN-TLV,MAN,TLV,01020000000200000000000000193302C00000000046AD4A40000000607F7141400000008075014040
MJV-BRS,MJV,BRS,0102000000020000000000004017FFE9BF0000004033E342408D0B0742B2C005C0910E0F61FCB04940
MJV-LGW,MJV,LGW,0102000000020000000000004017FFE9BF0000004033E342401AFB928D075BC8BF713C9F01F5924940
MPL-BSL,MPL,BSL,010200000002000000000000A03EB40F40000000E0C0C945406B871AE0DD1D1E40EC51B81E85CB4740
MPL-LGW,MPL,LGW,010200000002000000000000A03EB40F40000000E0C0C945401AFB928D075BC8BF713C9F01F5924940
MPL-LTN,MPL,LTN,010200000002000000000000A03EB40F40000000E0C0C94540FFFFFF9FC492D7BF00000020F6EF4940
MRS-LGW,MRS,LGW,010200000002000000EAF1FFFFBCE214404285F50F3AB845401AFB928D075BC8BF713C9F01F5924940
MUC-EDI,MUC,EDI,0102000000020000006DC5FEB27B92274034A14962492D484000000040E1FA0AC0000000A099F94B40
MUC-LGW,MUC,LGW,0102000000020000006DC5FEB27B92274034A14962492D48401AFB928D075BC8BF713C9F01F5924940
MUC-STN,MUC,STN,0102000000020000006DC5FEB27B92274034A14962492D4840890600E07A14CE3FBFEDFF9F47F14940
MXP-AGP,MXP,AGP,010200000002000000F7C77BD5CA742140C66D3480B7D04640000000C016FF11C00000002063564240
MXP-AHO,MXP,AHO,010200000002000000F7C77BD5CA742140C66D3480B7D04640DB5031CEDF942040CA6ABA9EE8504440
MXP-AMS,MXP,AMS,010200000002000000F7C77BD5CA742140C66D3480B7D046403CF71E2E390E1340A741D13C80274A40
MXP-BDS,MXP,BDS,010200000002000000F7C77BD5CA742140C66D3480B7D04640804754A86EF23140C0EC9E3C2C544440
MXP-BOD,MXP,BOD,010200000002000000F7C77BD5CA742140C66D3480B7D04640AEFDFFBFD5E5E6BF2C0E00C0056A4640
MXP-BRI,MXP,BRI,010200000002000000F7C77BD5CA742140C66D3480B7D04640CC5EB69DB6C23040DB300A82C7914440
MXP-CAG,MXP,CAG,010200000002000000F7C77BD5CA742140C66D3480B7D046405DA79196CA1B224005FD851E31A04340
MXP-EDI,MXP,EDI,010200000002000000F7C77BD5CA742140C66D3480B7D0464000000040E1FA0AC0000000A099F94B40
MXP-HER,MXP,HER,010200000002000000F7C77BD5CA742140C66D3480B7D04640C2F3FF1F282E3940DAFDFF3F7BAB4140
MXP-IBZ,MXP,IBZ,010200000002000000F7C77BD5CA742140C66D3480B7D04640EDB0FF9F4CF8F53F59FCFF1FBB6F4340
MXP-JMK,MXP,JMK,010200000002000000F7C77BD5CA742140C66D3480B7D04640000000201D59394000000060B1B74240
MXP-LCA,MXP,LCA,010200000002000000F7C77BD5CA742140C66D3480B7D04640000000C0FCCF40400000004003704140
MXP-LGW,MXP,LGW,010200000002000000F7C77BD5CA742140C66D3480B7D046401AFB928D075BC8BF713C9F01F5924940
MXP-LTN,MXP,LTN,010200000002000000F7C77BD5CA742140C66D3480B7D04640FFFFFF9FC492D7BF00000020F6EF4940
MXP-NAP,MXP,NAP,010200000002000000F7C77BD5CA742140C66D3480B7D04640865AD3BCE3942C406518778368714440
MXP-OLB,MXP,OLB,010200000002000000F7C77BD5CA742140C66D3480B7D0464062DBA2CC06092340F6F065A208734440
MXP-PMI,MXP,PMI,010200000002000000F7C77BD5CA742140C66D3480B7D04640A80D004015E9054074E9FF1F9EC64340
MXP-PMO,MXP,PMO,010200000002000000F7C77BD5CA742140C66D3480B7D046403BDF4F8D972E2A4079909E2287164340
MXP-SUF,MXP,SUF,010200000002000000F7C77BD5CA742140C66D3480B7D0464020D26F5F073E3040626A4B1DE4734340
MXP-SXF,MXP,SXF,010200000002000000F7C77BD5CA742140C66D3480B7D04640EC51B81E850B2B4041B96DDFA3304A40
NAP-BSL,NAP,BSL,010200000002000000865AD3BCE3942C4065187783687144406B871AE0DD1D1E40EC51B81E85CB4740
NAP-EDI,NAP,EDI,010200000002000000865AD3BCE3942C40651877836871444000000040E1FA0AC0000000A099F94B40
NAP-GVA,NAP,GVA,010200000002000000865AD3BCE3942C406518778368714440000000A0906F1840000000007A1E4740
NAP-LPL,NAP,LPL,010200000002000000865AD3BCE3942C406518778368714440000000003ACC06C000000060B3AA4A40
NAP-MXP,NAP,MXP,010200000002000000865AD3BCE3942C406518778368714440F7C77BD5CA742140C66D3480B7D04640
NAP-NCE,NAP,NCE,010200000002000000865AD3BCE3942C4065187783687144406BECFFFF0CDD1C403117008046D44540
NAP-STN,NAP,STN,010200000002000000865AD3BCE3942C406518778368714440890600E07A14CE3FBFEDFF9F47F14940
NAP-SXF,NAP,SXF,010200000002000000865AD3BCE3942C406518778368714440EC51B81E850B2B4041B96DDFA3304A40
NCE-BFS,NCE,BFS,0102000000020000006BECFFFF0CDD1C403117008046D4454016F2FF7F02DD18C048FEFFFF28544B40
NCE-BRS,NCE,BRS,0102000000020000006BECFFFF0CDD1C403117008046D445408D0B0742B2C005C0910E0F61FCB04940
NCE-BSL,NCE,BSL,0102000000020000006BECFFFF0CDD1C403117008046D445406B871AE0DD1D1E40EC51B81E85CB4740
NCE-EDI,NCE,EDI,0102000000020000006BECFFFF0CDD1C403117008046D4454000000040E1FA0AC0000000A099F94B40
NCE-LPL,NCE,LPL,0102000000020000006BECFFFF0CDD1C403117008046D44540000000003ACC06C000000060B3AA4A40
NCE-LTN,NCE,LTN,0102000000020000006BECFFFF0CDD1C403117008046D44540FFFFFF9FC492D7BF00000020F6EF4940
NCE-NAP,NCE,NAP,0102000000020000006BECFFFF0CDD1C403117008046D44540865AD3BCE3942C406518778368714440
NCE-NCL,NCE,NCL,0102000000020000006BECFFFF0CDD1C403117008046D44540000000801411FBBFFFFFFFBFCC844B40
NCE-OLB,NCE,OLB,0102000000020000006BECFFFF0CDD1C403117008046D4454062DBA2CC06092340F6F065A208734440
NCE-STN,NCE,STN,0102000000020000006BECFFFF0CDD1C403117008046D44540890600E07A14CE3FBFEDFF9F47F14940
NCE-SXF,NCE,SXF,0102000000020000006BECFFFF0CDD1C403117008046D44540EC51B81E850B2B4041B96DDFA3304A40
NCL-BCN,NCL,BCN,010200000002000000000000801411FBBFFFFFFFBFCC844B40715AF0A2AFA0004020D26F5F07A64440
NCL-BFS,NCL,BFS,010200000002000000000000801411FBBFFFFFFFBFCC844B4016F2FF7F02DD18C048FEFFFF28544B40
NCL-BRS,NCL,BRS,010200000002000000000000801411FBBFFFFFFFBFCC844B408D0B0742B2C005C0910E0F61FCB04940
NCL-LGW,NCL,LGW,010200000002000000000000801411FBBFFFFFFFBFCC844B401AFB928D075BC8BF713C9F01F5924940
NCL-NCE,NCL,NCE,010200000002000000000000801411FBBFFFFFFFBFCC844B406BECFFFF0CDD1C403117008046D44540
NTE-BSL,NTE,BSL,010200000002000000F0B3FFDF8CC5F9BFE00600009C9347406B871AE0DD1D1E40EC51B81E85CB4740
NTE-GVA,NTE,GVA,010200000002000000F0B3FFDF8CC5F9BFE00600009C934740000000A0906F1840000000007A1E4740
NTE-LGW,NTE,LGW,010200000002000000F0B3FFDF8CC5F9BFE00600009C9347401AFB928D075BC8BF713C9F01F5924940
OLB-BSL,OLB,BSL,01020000000200000062DBA2CC06092340F6F065A2087344406B871AE0DD1D1E40EC51B81E85CB4740
OLB-MXP,OLB,MXP,01020000000200000062DBA2CC06092340F6F065A208734440F7C77BD5CA742140C66D3480B7D04640
OLB-NCE,OLB,NCE,01020000000200000062DBA2CC06092340F6F065A2087344406BECFFFF0CDD1C403117008046D44540
OLB-SXF,OLB,SXF,01020000000200000062DBA2CC06092340F6F065A208734440EC51B81E850B2B4041B96DDFA3304A40
OPO-BSL,OPO,BSL,0102000000020000007AF5FF1FDF5C21C00C1500C0C19F44406B871AE0DD1D1E40EC51B81E85CB4740
OPO-CDG,OPO,CDG,0102000000020000007AF5FF1FDF5C21C00C1500C0C19F4440666666666666044023BA675DA3814840
ORY-GVA,ORY,GVA,010200000002000000E73345251A090340CBCD812F965C4840000000A0906F1840000000007A1E4740
ORY-SXF,ORY,SXF,010200000002000000E73345251A090340CBCD812F965C4840EC51B81E850B2B4041B96DDFA3304A40
OTP-LGW,OTP,LGW,010200000002000000F6285C8FC2153A40F970242B1A4946401AFB928D075BC8BF713C9F01F5924940
OVD-STN,OVD,STN,01020000000200000000000060732318C00000000024C84540890600E07A14CE3FBFEDFF9F47F14940
PFO-EDI,PFO,EDI,010200000002000000000000602B3E404000000060E75B414000000040E1FA0AC0000000A099F94B40
PMI-MXP,PMI,MXP,010200000002000000A80D004015E9054074E9FF1F9EC64340F7C77BD5CA742140C66D3480B7D04640
PMI-SEN,PMI,SEN,010200000002000000A80D004015E9054074E9FF1F9EC64340000000A0FE41E63F000000A023C94940
PMO-MXP,PMO,MXP,0102000000020000003BDF4F8D972E2A4079909E2287164340F7C77BD5CA742140C66D3480B7D04640
PRG-BRS,PRG,BRS,01020000000200000085EB51B81E852C40E9B7AF03E70C49408D0B0742B2C005C0910E0F61FCB04940
PRG-LGW,PRG,LGW,01020000000200000085EB51B81E852C40E9B7AF03E70C49401AFB928D075BC8BF713C9F01F5924940
PRN-BSL,PRN,BSL,010200000002000000022A1C412A0935400C93A982514945406B871AE0DD1D1E40EC51B81E85CB4740
PSA-BRS,PSA,BRS,010200000002000000454772F90FC9244030629F008AD745408D0B0742B2C005C0910E0F61FCB04940
PSA-LTN,PSA,LTN,010200000002000000454772F90FC9244030629F008AD74540FFFFFF9FC492D7BF00000020F6EF4940
PSA-SXF,PSA,SXF,010200000002000000454772F90FC9244030629F008AD74540EC51B81E850B2B4041B96DDFA3304A40
RAK-BRS,RAK,BRS,0102000000020000002E0A00E0951220C0EB1B00C05D9B3F408D0B0742B2C005C0910E0F61FCB04940
RAK-BSL,RAK,BSL,0102000000020000002E0A00E0951220C0EB1B00C05D9B3F406B871AE0DD1D1E40EC51B81E85CB4740
RAK-CDG,RAK,CDG,0102000000020000002E0A00E0951220C0EB1B00C05D9B3F40666666666666044023BA675DA3814840
RAK-SXF,RAK,SXF,0102000000020000002E0A00E0951220C0EB1B00C05D9B3F40EC51B81E850B2B4041B96DDFA3304A40
SCQ-BSL,SCQ,BSL,010200000002000000000000408DD420C000000000BA7245406B871AE0DD1D1E40EC51B81E85CB4740
SCQ-GVA,SCQ,GVA,010200000002000000000000408DD420C000000000BA724540000000A0906F1840000000007A1E4740
SCQ-LGW,SCQ,LGW,010200000002000000000000408DD420C000000000BA7245401AFB928D075BC8BF713C9F01F5924940
SEN-AGP,SEN,AGP,010200000002000000000000A0FE41E63F000000A023C94940000000C016FF11C00000002063564240
SEN-ALC,SEN,ALC,010200000002000000000000A0FE41E63F000000A023C94940000000006ADCE1BF000000201F244340
SEN-AMS,SEN,AMS,010200000002000000000000A0FE41E63F000000A023C949403CF71E2E390E1340A741D13C80274A40
SEN-BCN,SEN,BCN,010200000002000000000000A0FE41E63F000000A023C94940715AF0A2AFA0004020D26F5F07A64440
SEN-EDI,SEN,EDI,010200000002000000000000A0FE41E63F000000A023C9494000000040E1FA0AC0000000A099F94B40
SEN-FAO,SEN,FAO,010200000002000000000000A0FE41E63F000000A023C94940BA12008017DD1FC03E0C00E0D7814240
SEN-GVA,SEN,GVA,010200000002000000000000A0FE41E63F000000A023C94940000000A0906F1840000000007A1E4740
SEN-IBZ,SEN,IBZ,010200000002000000000000A0FE41E63F000000A023C94940EDB0FF9F4CF8F53F59FCFF1FBB6F4340
SEN-KRK,SEN,KRK,010200000002000000000000A0FE41E63F000000A023C949409BE61DA7E8C83340BA6A9E23F2094940
SEN-PMI,SEN,PMI,010200000002000000000000A0FE41E63F000000A023C94940A80D004015E9054074E9FF1F9EC64340
SEN-SXF,SEN,SXF,010200000002000000000000A0FE41E63F000000A023C94940EC51B81E850B2B4041B96DDFA3304A40
SEN-VCE,SEN,VCE,010200000002000000000000A0FE41E63F000000A023C94940C0EC9E3C2CB42840CBD93BA3ADC04640
SKG-BSL,SKG,BSL,010200000002000000000000E08CF8364000000080854244406B871AE0DD1D1E40EC51B81E85CB4740
SKG-MAN,SKG,MAN,010200000002000000000000E08CF83640000000808542444000000000193302C00000000046AD4A40
SKG-SXF,SKG,SXF,010200000002000000000000E08CF836400000008085424440EC51B81E850B2B4041B96DDFA3304A40
SOF-LGW,SOF,LGW,010200000002000000000000E053693740010000402D5945401AFB928D075BC8BF713C9F01F5924940
SOF-MAN,SOF,MAN,010200000002000000000000E053693740010000402D59454000000000193302C00000000046AD4A40
SOF-STN,SOF,STN,010200000002000000000000E053693740010000402D594540890600E07A14CE3FBFEDFF9F47F14940
SOF-SXF,SOF,SXF,010200000002000000000000E053693740010000402D594540EC51B81E850B2B4041B96DDFA3304A40
SPU-BSL,SPU,BSL,010200000002000000000000C0494C3040000000A0FAC445406B871AE0DD1D1E40EC51B81E85CB4740
SPU-GVA,SPU,GVA,010200000002000000000000C0494C3040000000A0FAC44540000000A0906F1840000000007A1E4740
SSH-MXP,SSH,MXP,010200000002000000F91300608F32414006E9FF5F30FA3B40F7C77BD5CA742140C66D3480B7D04640
STN-AMS,STN,AMS,010200000002000000890600E07A14CE3FBFEDFF9F47F149403CF71E2E390E1340A741D13C80274A40
STN-BFS,STN,BFS,010200000002000000890600E07A14CE3FBFEDFF9F47F1494016F2FF7F02DD18C048FEFFFF28544B40
STN-BIO,STN,BIO,010200000002000000890600E07A14CE3FBFEDFF9F47F14940000000E0ED4807C0000000808AA64540
STN-BJV,STN,BJV,010200000002000000890600E07A14CE3FBFEDFF9F47F14940FA1600A00FAA3B401A1000A013A04240
STN-CAG,STN,CAG,010200000002000000890600E07A14CE3FBFEDFF9F47F149405DA79196CA1B224005FD851E31A04340
STN-CPH,STN,CPH,010200000002000000890600E07A14CE3FBFEDFF9F47F14940C7FFFF3FDF4F29402E00006017CF4B40
STN-DBV,STN,DBV,010200000002000000890600E07A14CE3FBFEDFF9F47F14940000000C0A844324000000000DC474540
STN-EDI,STN,EDI,010200000002000000890600E07A14CE3FBFEDFF9F47F1494000000040E1FA0AC0000000A099F94B40
